Time,Fz,Mx,My,CoPx,CoPy
1.401000,1217.278018,-20.490061,-56.415801,0.046346,-0.016833
1.402000,1218.888188,-20.143561,-56.864971,0.046653,-0.016526
1.403000,1219.290658,-19.972751,-56.976861,0.046730,-0.016381
1.404000,1219.691288,-20.144401,-56.865781,0.046623,-0.016516
1.405000,1218.888188,-20.143561,-56.864971,0.046653,-0.016526
1.406000,1218.489268,-19.970411,-57.199631,0.046943,-0.016389
1.407000,1217.285538,-19.797921,-57.309901,0.047080,-0.016264
1.408000,1216.884568,-19.969341,-57.421091,0.047187,-0.016410
1.409000,1216.080918,-20.313681,-57.419891,0.047217,-0.016704
1.410000,1215.277478,-20.655911,-57.419191,0.047248,-0.016997
1.411000,1214.073748,-20.483421,-57.529461,0.047385,-0.016872
1.412000,1214.075458,-20.481921,-57.753041,0.047570,-0.016870
1.413000,1213.272358,-20.481081,-57.752231,0.047600,-0.016881
1.414000,1212.872278,-19.964251,-57.863701,0.047708,-0.016460
1.415000,1212.470698,-19.446811,-57.752091,0.047632,-0.016039
1.416000,1214.481288,-19.274071,-58.089681,0.047831,-0.015870
1.417000,1214.885338,-19.442721,-58.425761,0.048092,-0.016004
1.418000,1215.287468,-19.614981,-58.537761,0.048168,-0.016140
1.419000,1215.287468,-19.614981,-58.537761,0.048168,-0.016140
1.420000,1214.486418,-19.269571,-58.760421,0.048383,-0.015866
1.421000,1214.084628,-18.754241,-58.648311,0.048307,-0.015447
1.422000,1214.485258,-18.925891,-58.537231,0.048199,-0.015583
1.423000,1216.093378,-18.923961,-58.762931,0.048321,-0.015561
1.424000,1217.701288,-18.924141,-58.988131,0.048442,-0.015541
1.425000,1218.907618,-18.406881,-59.101721,0.048487,-0.015101
1.426000,1219.308248,-18.578531,-58.990641,0.048380,-0.015237
1.427000,1220.111688,-18.236301,-58.991341,0.048349,-0.014946
1.428000,1219.711058,-18.064651,-59.102421,0.048456,-0.014811
1.429000,1218.908298,-17.720741,-59.101501,0.048487,-0.014538
1.430000,1218.107038,-17.377441,-59.323661,0.048702,-0.014266
1.431000,1216.901598,-17.206451,-59.210351,0.048657,-0.014140
1.432000,1218.107038,-17.377441,-59.323661,0.048702,-0.014266
1.433000,1218.911848,-17.376781,-59.548051,0.048853,-0.014256
1.434000,1218.912188,-17.033711,-59.547941,0.048853,-0.013975
1.435000,1219.315208,-16.517721,-59.660221,0.048929,-0.013547
1.436000,1219.716728,-16.001121,-59.549421,0.048822,-0.013119
1.437000,1220.519828,-16.001961,-59.550231,0.048791,-0.013111
1.438000,1222.126238,-16.001531,-59.552351,0.048728,-0.013093
1.439000,1224.136828,-15.828791,-59.889941,0.048924,-0.012931
1.440000,1226.147418,-15.656051,-60.227531,0.049119,-0.012768
1.441000,1226.548938,-15.139451,-60.116731,0.049013,-0.012343
1.442000,1226.950858,-15.313821,-60.228231,0.049088,-0.012481
1.443000,1227.351618,-15.144511,-60.116541,0.048981,-0.012339
1.444000,1226.147678,-14.974131,-60.226311,0.049118,-0.012212
1.445000,1225.745338,-14.803981,-60.113811,0.049043,-0.012078
1.446000,1225.344708,-14.632331,-60.224891,0.049149,-0.011941
1.447000,1226.147258,-14.978351,-60.225311,0.049118,-0.012216
1.448000,1226.548018,-14.809041,-60.113621,0.049010,-0.012074
1.449000,1229.359998,-14.638641,-60.228441,0.048992,-0.011908
1.450000,1230.164598,-14.640091,-60.452331,0.049142,-0.011901
1.451000,1230.567068,-14.469281,-60.564221,0.049217,-0.011758
1.452000,1231.369618,-14.815301,-60.564641,0.049185,-0.012032
1.453000,1232.575738,-14.300151,-60.677731,0.049228,-0.011602
1.454000,1233.779808,-14.129571,-60.567351,0.049091,-0.011452
1.455000,1234.985038,-14.302671,-60.680161,0.049134,-0.011581
1.456000,1236.995628,-14.129931,-61.017751,0.049327,-0.011423
1.457000,1237.798728,-14.130771,-61.018561,0.049296,-0.011416
1.458000,1238.201198,-13.959961,-61.130451,0.049370,-0.011274
1.459000,1237.396728,-13.617551,-60.905951,0.049221,-0.011005
1.460000,1236.995548,-13.791081,-61.016641,0.049326,-0.011149
1.461000,1235.788398,-13.621591,-60.679751,0.049102,-0.011023
1.462000,1235.789898,-13.622201,-60.902831,0.049283,-0.011023
1.463000,1235.789478,-13.626421,-60.901831,0.049282,-0.011026
1.464000,1235.789268,-13.628531,-60.901331,0.049281,-0.011028
1.465000,1235.790558,-13.631251,-61.123911,0.049461,-0.011030
1.466000,1237.398468,-13.631431,-61.349111,0.049579,-0.011016
1.467000,1237.800388,-13.805801,-61.460611,0.049653,-0.011153
1.468000,1236.995368,-13.808571,-61.235721,0.049504,-0.011163
1.469000,1237.801469,-13.810631,-61.682691,0.049832,-0.011157
1.470000,1238.203939,-13.639821,-61.794581,0.049907,-0.011016
1.471000,1239.007039,-13.640661,-61.795391,0.049875,-0.011009
1.472000,1239.007379,-13.297591,-61.795281,0.049875,-0.010732
1.473000,1241.016259,-13.126351,-61.909291,0.049886,-0.010577
1.474000,1241.819359,-13.127191,-61.910101,0.049854,-0.010571
1.475000,1241.418729,-12.955541,-62.021181,0.049960,-0.010436
1.476000,1241.419069,-12.612471,-62.021071,0.049960,-0.010160
1.477000,1241.016729,-12.442321,-61.908571,0.049885,-0.010026
1.478000,1241.018229,-12.442931,-62.131651,0.050065,-0.010026
1.479000,1240.215469,-12.099021,-62.130731,0.050097,-0.009756
1.480000,1241.419539,-11.928441,-62.020351,0.049959,-0.009609
1.481000,1241.017199,-11.758291,-61.907851,0.049885,-0.009475
1.482000,1241.019039,-11.415831,-62.130821,0.050064,-0.009199
1.483000,1241.422459,-11.590811,-62.465401,0.050318,-0.009337
1.484000,1242.628239,-11.418731,-62.578601,0.050360,-0.009189
1.485000,1241.823219,-11.421501,-62.353711,0.050211,-0.009197
1.486000,1242.223979,-11.252191,-62.242021,0.050105,-0.009058
1.487000,1241.822799,-11.425721,-62.352711,0.050211,-0.009201
1.488000,1241.824639,-11.083261,-62.575681,0.050390,-0.008925
1.489000,1242.226769,-11.255521,-62.687681,0.050464,-0.009061
1.490000,1241.823879,-11.430551,-62.574791,0.050389,-0.009205
1.491000,1240.217809,-11.087911,-62.572561,0.050453,-0.008940
1.492000,1238.611739,-10.745271,-62.570331,0.050517,-0.008675
1.493000,1237.806719,-10.748041,-62.345441,0.050368,-0.008683
1.494000,1236.602989,-10.575551,-62.455711,0.050506,-0.008552
1.495000,1235.799679,-10.576821,-62.454401,0.050538,-0.008559
1.496000,1234.996369,-10.578091,-62.453091,0.050569,-0.008565
1.497000,1235.799129,-10.922001,-62.454011,0.050537,-0.008838
1.498000,1235.397949,-11.095531,-62.564701,0.050643,-0.008981
1.499000,1237.006199,-10.752641,-62.789791,0.050759,-0.008692
1.500000,1237.406279,-11.269471,-62.678321,0.050653,-0.009107
1.501000,1237.408329,-10.924901,-62.901791,0.050833,-0.008829
1.502000,1237.003599,-11.442391,-62.565931,0.050579,-0.009250
1.503000,1237.806699,-11.443231,-62.566741,0.050546,-0.009245
1.504000,1237.405729,-11.614651,-62.677931,0.050653,-0.009386
1.505000,1237.807649,-11.789021,-62.789431,0.050726,-0.009524
1.506000,1239.011379,-11.961511,-62.679161,0.050588,-0.009654
1.507000,1240.617789,-11.961081,-62.681281,0.050524,-0.009641
1.508000,1239.815639,-12.306031,-62.903161,0.050736,-0.009926
1.509000,1239.412959,-12.478951,-62.790771,0.050662,-0.010068
1.510000,1239.813589,-12.650601,-62.679691,0.050556,-0.010204
1.511000,1238.207179,-12.651031,-62.677571,0.050620,-0.010217
1.512000,1238.207789,-13.339891,-62.900371,0.050800,-0.010774
1.513000,1239.009389,-13.340121,-62.678101,0.050587,-0.010767
1.514000,1238.608419,-13.511541,-62.789291,0.050693,-0.010909
1.515000,1238.606919,-13.510931,-62.566211,0.050513,-0.010908
1.516000,1239.009049,-13.683191,-62.678211,0.050587,-0.011044
1.517000,1239.009049,-13.683191,-62.678211,0.050587,-0.011044
1.518000,1239.411389,-13.853341,-62.790711,0.050662,-0.011177
1.519000,1239.010759,-13.681691,-62.901791,0.050768,-0.011042
1.520000,1239.411389,-13.853341,-62.790711,0.050662,-0.011177
1.521000,1239.010419,-14.024761,-62.901901,0.050768,-0.011319
1.522000,1238.609449,-14.196181,-63.013091,0.050874,-0.011461
1.523000,1240.215859,-14.195751,-63.015211,0.050810,-0.011446
1.524000,1239.814889,-14.367171,-63.126401,0.050916,-0.011588
1.525000,1239.412759,-14.194911,-63.014401,0.050842,-0.011453
1.526000,1238.609999,-13.851001,-63.013481,0.050874,-0.011183
1.527000,1238.209029,-14.022421,-63.124671,0.050981,-0.011325
1.528000,1237.806559,-14.193231,-63.012781,0.050907,-0.011466
1.529000,1237.404429,-14.020971,-62.900781,0.050833,-0.011331
1.530000,1239.411469,-14.192191,-62.791821,0.050663,-0.011451
1.531000,1239.412019,-13.847011,-62.792211,0.050663,-0.011172
1.532000,1241.020139,-13.845081,-63.017911,0.050779,-0.011156
1.533000,1243.830829,-13.671961,-62.910151,0.050578,-0.010992
1.534000,1245.038319,-13.498381,-63.246931,0.050799,-0.010842
1.535000,1245.036819,-13.497771,-63.023851,0.050620,-0.010841
1.536000,1246.242809,-13.323581,-63.137551,0.050662,-0.010691
1.537000,1247.046669,-12.977131,-63.139251,0.050631,-0.010406
1.538000,1248.252449,-12.805051,-63.252451,0.050673,-0.010258
1.539000,1249.458439,-12.630861,-63.366151,0.050715,-0.010109
1.540000,1250.261749,-12.629591,-63.367461,0.050683,-0.010102
1.541000,1250.262299,-12.284411,-63.367851,0.050684,-0.009825
1.542000,1249.458039,-11.939891,-63.143851,0.050537,-0.009556
1.543000,1249.859219,-11.766361,-63.033161,0.050432,-0.009414
1.544000,1249.056119,-11.765521,-63.032351,0.050464,-0.009420
1.545000,1249.054619,-11.764911,-62.809271,0.050285,-0.009419
1.546000,1248.654539,-11.248081,-62.920741,0.050391,-0.009008
1.547000,1249.458399,-10.901631,-62.922441,0.050360,-0.008725
1.548000,1248.655299,-10.900791,-62.921631,0.050392,-0.008730
1.549000,1249.458059,-11.244701,-62.922551,0.050360,-0.009000
1.550000,1249.861289,-10.726601,-63.035331,0.050434,-0.008582
1.551000,1249.862999,-10.725101,-63.258911,0.050613,-0.008581
1.552000,1249.462579,-10.551341,-63.370491,0.050718,-0.008445
1.553000,1250.265889,-10.550071,-63.371801,0.050687,-0.008438
1.554000,1250.668569,-10.377151,-63.484191,0.050760,-0.008297
1.555000,1250.267599,-10.548571,-63.595381,0.050865,-0.008437
1.556000,1251.473589,-10.374381,-63.709081,0.050907,-0.008290
1.557000,1252.679029,-10.545371,-63.822391,0.050949,-0.008418
1.558000,1253.081369,-10.715521,-63.934891,0.051022,-0.008551
1.559000,1252.678899,-10.886331,-63.823001,0.050949,-0.008690
1.560000,1254.285519,-10.883791,-63.825621,0.050886,-0.008677
1.561000,1254.285179,-11.226861,-63.825731,0.050886,-0.008951
1.562000,1255.088489,-11.225591,-63.827041,0.050855,-0.008944
1.563000,1255.891799,-11.224321,-63.828351,0.050823,-0.008937
1.564000,1257.096349,-12.083561,-63.941381,0.050864,-0.009612
1.565000,1258.300289,-12.253941,-63.831611,0.050728,-0.009738
1.566000,1260.308699,-12.766731,-63.946341,0.050739,-0.010130
1.567000,1261.514139,-12.937721,-64.059651,0.050780,-0.010256
1.568000,1262.317449,-12.936451,-64.060961,0.050749,-0.010248
1.569000,1263.120759,-12.935181,-64.062271,0.050717,-0.010241
1.570000,1262.717739,-13.451171,-63.949991,0.050645,-0.010653
1.571000,1263.921679,-13.621551,-63.840221,0.050510,-0.010777
1.572000,1264.726149,-13.963961,-64.064721,0.050655,-0.011041
1.573000,1265.530619,-14.306371,-64.289221,0.050800,-0.011305
1.574000,1265.931249,-14.478021,-64.178141,0.050696,-0.011437
1.575000,1265.929749,-14.477411,-63.955061,0.050520,-0.011436
1.576000,1265.929409,-14.820481,-63.955171,0.050520,-0.011707
1.577000,1264.322659,-15.163981,-63.953161,0.050583,-0.011994
1.578000,1263.116879,-15.336061,-63.839961,0.050542,-0.012141
1.579000,1262.714409,-15.506871,-63.728071,0.050469,-0.012281
1.580000,1262.311389,-16.022861,-63.615791,0.050396,-0.012693
1.581000,1261.508289,-16.022021,-63.614981,0.050428,-0.012701
1.582000,1261.509449,-16.365701,-63.838171,0.050605,-0.012973
1.583000,1262.313919,-16.708111,-64.062671,0.050750,-0.013236
1.584000,1261.912949,-16.879531,-64.173861,0.050854,-0.013376
1.585000,1261.511979,-17.050951,-64.285051,0.050959,-0.013516
1.586000,1261.108959,-17.566941,-64.172771,0.050886,-0.013930
1.587000,1261.108959,-17.566941,-64.172771,0.050886,-0.013930
1.588000,1261.110119,-17.910621,-64.395961,0.051063,-0.014202
1.589000,1260.306469,-18.254961,-64.394761,0.051095,-0.014485
1.590000,1261.109779,-18.253691,-64.396071,0.051063,-0.014474
1.591000,1261.109779,-18.253691,-64.396071,0.051063,-0.014474
1.592000,1260.307019,-17.909781,-64.395151,0.051095,-0.014211
1.593000,1259.102059,-18.768611,-64.505251,0.051231,-0.014906
1.594000,1257.896279,-18.940691,-64.392051,0.051190,-0.015057
1.595000,1256.692549,-18.768201,-64.502321,0.051327,-0.014935
1.596000,1256.289869,-18.941121,-64.389931,0.051254,-0.015077
1.597000,1255.889239,-18.769471,-64.501011,0.051359,-0.014945
1.598000,1254.682569,-19.629801,-64.387531,0.051318,-0.015645
1.599000,1255.084699,-19.802061,-64.499531,0.051391,-0.015777
1.600000,1254.684619,-19.285231,-64.611001,0.051496,-0.015371
1.601000,1254.285149,-19.457261,-64.945271,0.051779,-0.015513
1.602000,1253.481839,-19.458531,-64.943961,0.051811,-0.015524
1.603000,1252.276059,-19.630611,-64.830761,0.051770,-0.015676
1.604000,1252.276669,-20.319471,-65.053561,0.051948,-0.016226
1.605000,1251.875699,-20.490891,-65.164751,0.052054,-0.016368
1.606000,1252.276669,-20.319471,-65.053561,0.051948,-0.016226
1.607000,1253.483609,-20.491071,-65.389951,0.052167,-0.016347
1.608000,1252.279329,-20.663761,-65.499831,0.052304,-0.016501
1.609000,1251.475679,-21.008101,-65.498631,0.052337,-0.016787
1.610000,1250.674079,-21.007871,-65.720901,0.052548,-0.016797
1.611000,1249.869268,-21.008531,-65.496511,0.052403,-0.016809
1.612000,1249.868718,-21.353711,-65.496121,0.052402,-0.017085
1.613000,1249.868378,-21.696781,-65.496231,0.052403,-0.017359
1.614000,1251.075319,-21.868381,-65.832621,0.052621,-0.017480
1.615000,1251.879579,-22.212901,-66.056621,0.052766,-0.017744
1.616000,1254.288749,-22.556381,-66.059661,0.052667,-0.017983
1.617000,1257.502729,-22.899201,-66.287091,0.052713,-0.018210
1.618000,1258.305489,-23.243111,-66.288011,0.052680,-0.018472
1.619000,1260.313139,-24.103191,-66.401851,0.052687,-0.019125
1.620000,1261.116449,-24.101921,-66.403161,0.052654,-0.019112
1.621000,1263.931509,-24.271591,-66.965251,0.052982,-0.019203
1.622000,1264.733719,-24.960681,-66.965781,0.052949,-0.019736
1.623000,1267.545019,-25.476421,-67.080821,0.052922,-0.020099
1.624000,1268.348329,-25.475151,-67.082131,0.052889,-0.020085
1.625000,1269.954189,-25.819901,-67.083861,0.052824,-0.020331
1.626000,1271.159079,-26.336071,-67.196781,0.052863,-0.020718
1.627000,1272.364519,-26.507061,-67.310091,0.052902,-0.020833
1.628000,1274.371009,-27.023461,-67.200741,0.052732,-0.021205
1.629000,1276.377499,-27.539861,-67.091391,0.052564,-0.021577
1.630000,1277.582939,-27.710851,-67.204701,0.052603,-0.021690
1.631000,1279.189349,-27.710421,-67.206821,0.052539,-0.021662
1.632000,1279.996759,-27.020011,-67.655071,0.052856,-0.021109
1.633000,1282.005299,-27.191841,-67.769191,0.052862,-0.021210
1.634000,1282.407639,-27.361991,-67.881691,0.052933,-0.021336
1.635000,1282.407639,-27.361991,-67.881691,0.052933,-0.021336
1.636000,1283.212659,-27.359221,-68.106581,0.053075,-0.021321
1.637000,1284.416049,-27.874781,-67.996421,0.052940,-0.021702
1.638000,1286.825769,-27.873081,-67.999851,0.052843,-0.021660
1.639000,1288.834859,-27.699731,-68.114361,0.052850,-0.021492
1.640000,1290.845449,-27.526991,-68.451951,0.053029,-0.021325
1.641000,1291.650259,-27.526331,-68.676341,0.053169,-0.021311
1.642000,1291.247789,-27.697141,-68.564451,0.053099,-0.021450
1.643000,1294.061139,-27.868311,-68.902961,0.053246,-0.021536
1.644000,1295.265419,-27.695621,-68.793081,0.053111,-0.021382
1.645000,1296.470859,-27.866611,-68.906391,0.053149,-0.021494
1.646000,1296.871149,-28.381331,-68.795421,0.053047,-0.021884
1.647000,1297.674249,-28.382172,-68.796231,0.053015,-0.021872
1.648000,1297.273279,-28.553591,-68.907421,0.053117,-0.022010
1.649000,1298.078639,-28.207751,-69.132201,0.053257,-0.021730
1.650000,1298.080349,-28.206251,-69.355781,0.053429,-0.021729
1.651000,1298.483029,-28.033331,-69.468171,0.053499,-0.021589
1.652000,1298.885159,-28.205591,-69.580171,0.053569,-0.021715
1.653000,1299.287499,-28.375741,-69.692671,0.053639,-0.021839
1.654000,1299.689019,-27.859141,-69.581871,0.053537,-0.021435
1.655000,1300.091149,-28.031401,-69.693871,0.053607,-0.021561
1.656000,1302.098529,-27.859551,-69.584801,0.053441,-0.021396
1.657000,1302.500869,-28.029701,-69.697301,0.053510,-0.021520
1.658000,1302.902999,-28.201961,-69.809301,0.053580,-0.021645
1.659000,1303.706309,-28.200691,-69.810611,0.053548,-0.021631
1.660000,1304.509069,-28.544602,-69.811531,0.053516,-0.021881
1.661000,1304.108099,-28.716021,-69.922721,0.053617,-0.022020
1.662000,1304.508729,-28.887672,-69.811641,0.053516,-0.022144
1.663000,1304.908809,-29.404502,-69.700171,0.053414,-0.022534
1.664000,1304.910519,-29.403002,-69.923751,0.053585,-0.022533
1.665000,1304.909969,-29.748182,-69.923361,0.053585,-0.022797
1.666000,1307.320849,-30.090162,-70.149981,0.053659,-0.023017
1.667000,1308.123059,-30.779252,-70.150511,0.053627,-0.023529
1.668000,1308.526349,-31.295192,-70.485701,0.053866,-0.023916
1.669000,1309.330269,-31.982782,-70.709811,0.054005,-0.024427
1.670000,1310.531399,-32.845022,-70.375681,0.053700,-0.025062
1.671000,1312.539599,-33.359922,-70.489911,0.053705,-0.025416
1.672000,1314.147169,-33.703172,-70.715221,0.053811,-0.025646
1.673000,1317.760409,-33.876072,-70.607881,0.053582,-0.025707
1.674000,1319.365929,-34.563892,-70.609721,0.053518,-0.026197
1.675000,1320.580529,-35.416242,-72.063731,0.054570,-0.026819
1.676000,1322.587019,-35.932642,-71.954381,0.054404,-0.027168
1.677000,1324.580059,-35.763742,-69.835591,0.052723,-0.027000
1.678000,1327.789389,-37.140882,-69.615691,0.052430,-0.027972
1.679000,1325.785619,-38.002812,-70.393721,0.053096,-0.028664
1.680000,1326.193429,-37.825392,-71.176851,0.053670,-0.028522
1.681000,1327.006029,-38.164522,-72.518251,0.054648,-0.028760
1.682000,1329.815009,-37.992902,-72.186911,0.054283,-0.028570
1.683000,1328.990449,-39.378122,-69.504581,0.052299,-0.029630
1.684000,1326.157599,-42.318632,-67.152341,0.050637,-0.031911
1.685000,1328.983579,-42.488352,-69.276991,0.052128,-0.031971
1.686000,1331.425480,-38.693712,-73.078571,0.054887,-0.029062
1.687000,1336.672680,-35.412372,-76.102871,0.056935,-0.026493
1.688000,1338.665090,-39.372692,-74.652141,0.055766,-0.029412
1.689000,1337.814829,-45.583112,-69.287391,0.051791,-0.034073
1.690000,1338.608439,-46.959512,-68.171741,0.050927,-0.035081
1.691000,1344.680420,-39.881802,-73.433441,0.054610,-0.029659
1.692000,1341.481090,-35.054692,-74.326481,0.055406,-0.026131
1.693000,1338.227949,-41.260812,-69.852621,0.052198,-0.030832
1.694000,1326.546059,-52.462522,-67.038951,0.050536,-0.039548
1.695000,1318.105429,-51.275532,-66.020201,0.050087,-0.038901
1.696000,1317.746289,-42.833262,-70.378661,0.053408,-0.032505
1.697000,1325.027010,-36.975072,-76.642321,0.057842,-0.027905
1.698000,1332.654330,-37.490412,-76.317061,0.057267,-0.028132
1.699000,1341.453520,-46.446192,-72.974131,0.054399,-0.034624
1.700000,1346.647660,-52.136942,-70.408292,0.052284,-0.038716
1.701000,1350.266810,-47.139972,-70.081722,0.051902,-0.034912
1.702000,1347.893880,-40.585182,-73.880061,0.054811,-0.030110
1.703000,1342.690020,-36.967292,-75.550241,0.056268,-0.027532
1.704000,1342.660730,-40.407222,-71.977561,0.053608,-0.030095
1.705000,1342.626549,-47.987812,-68.623781,0.051112,-0.035742
1.706000,1344.628529,-50.911422,-68.290622,0.050788,-0.037863
1.707000,1347.865210,-46.427822,-70.754311,0.052494,-0.034445
1.708000,1349.912080,-41.773002,-75.336991,0.055809,-0.030945
1.709000,1345.495870,-41.258302,-75.442911,0.056071,-0.030664
1.710000,1337.432049,-43.335322,-71.411031,0.053394,-0.032402
1.711000,1331.388369,-44.898082,-69.055611,0.051867,-0.033723
1.712000,1332.998819,-43.174472,-69.282261,0.051975,-0.032389
1.713000,1338.640210,-40.761752,-71.523461,0.053430,-0.030450
1.714000,1344.691090,-41.274342,-75.438101,0.056101,-0.030694
1.715000,1347.900150,-41.619552,-74.995291,0.055639,-0.030877
1.716000,1349.488180,-43.345252,-72.763161,0.053919,-0.032120
1.717000,1348.282670,-44.549262,-72.872871,0.054049,-0.033041
1.718000,1348.679080,-43.341972,-71.870031,0.053289,-0.032137
1.719000,1349.884860,-43.169892,-71.983231,0.053325,-0.031980
1.720000,1350.299810,-44.033782,-74.103171,0.054879,-0.032610
1.721000,1343.860730,-40.941162,-71.639821,0.053309,-0.030465
1.722000,1334.601399,-40.772222,-68.390791,0.051244,-0.030550
1.723000,1335.009869,-44.726742,-70.064561,0.052482,-0.033503
1.724000,1343.861890,-45.407732,-72.532571,0.053973,-0.033789
1.725000,1358.740260,-45.238262,-75.341001,0.055449,-0.033294
1.726000,1367.181600,-45.754492,-76.579112,0.056012,-0.033466
1.727000,1366.761170,-43.524322,-73.564412,0.053824,-0.031845
1.728000,1359.512350,-42.843792,-70.651862,0.051969,-0.031514
1.729000,1355.494030,-45.940492,-70.868882,0.052283,-0.033892
1.730000,1359.121400,-46.112552,-72.770762,0.053543,-0.033928
1.731000,1365.158280,-46.285022,-74.675572,0.054701,-0.033905
1.732000,1369.971970,-48.006302,-74.234322,0.054187,-0.035042
1.733000,1371.969380,-48.180192,-72.785382,0.053052,-0.035118
1.734000,1370.359690,-49.556512,-72.559622,0.052949,-0.036163
1.735000,1371.160060,-50.588062,-72.337182,0.052756,-0.036894
1.736000,1377.593420,-48.178242,-73.016132,0.053003,-0.034973
1.737000,1385.626430,-46.112842,-72.803992,0.052542,-0.033279
1.738000,1390.030410,-47.319962,-71.134232,0.051175,-0.034042
1.739000,1391.230240,-50.588522,-71.022952,0.051050,-0.036362
1.740000,1391.239310,-53.340072,-72.807972,0.052333,-0.038340
1.741000,1390.039460,-54.889592,-73.810112,0.053099,-0.039488
1.742000,1391.248250,-52.309692,-73.924042,0.053135,-0.037599
1.743000,1388.839360,-50.589102,-73.698482,0.053065,-0.036425
1.744000,1387.221820,-50.591592,-72.133302,0.051998,-0.036470
1.745000,1385.605160,-52.314872,-71.013832,0.051251,-0.037756
1.746000,1390.025870,-52.831402,-71.577152,0.051493,-0.038007
1.747000,1397.264791,-52.482672,-72.926812,0.052193,-0.037561
1.748000,1409.312691,-53.855502,-73.165482,0.051916,-0.038214
1.749000,1409.703631,-52.995783,-71.492012,0.050714,-0.037594
1.750000,1407.690591,-52.822123,-70.708652,0.050230,-0.037524
1.751000,1399.668491,-53.173722,-72.259222,0.051626,-0.037990
1.752000,1392.443440,-54.203532,-72.920002,0.052368,-0.038927
1.753000,1392.050591,-52.657822,-73.923962,0.053104,-0.037828
1.754000,1398.473711,-53.684702,-73.709692,0.052707,-0.038388
1.755000,1403.675891,-54.199862,-71.149202,0.050688,-0.038613
1.756000,1412.496141,-56.955723,-69.595932,0.049272,-0.040323
1.757000,1413.301361,-59.359883,-70.266752,0.049718,-0.042001
1.758000,1417.735121,-55.747853,-71.947652,0.050748,-0.039322
1.759000,1415.334431,-52.648983,-72.615972,0.051307,-0.037199
1.760000,1412.527231,-51.444102,-72.947872,0.051644,-0.036420
1.761000,1407.699591,-52.825782,-72.047132,0.051181,-0.037526
1.762000,1406.087441,-56.264743,-71.821032,0.051079,-0.040015
1.763000,1404.478570,-58.327813,-71.818572,0.051135,-0.041530
1.764000,1408.097781,-54.364883,-71.714412,0.050930,-0.038609
1.765000,1410.506221,-51.951423,-71.049832,0.050372,-0.036832
1.766000,1410.899481,-51.779063,-69.822742,0.049488,-0.036699
1.767000,1410.897641,-52.121523,-69.599772,0.049330,-0.036942
1.768000,1407.688571,-54.185353,-70.488012,0.050074,-0.038492
1.769000,1408.100331,-54.354942,-71.939992,0.051090,-0.038602
1.770000,1410.114691,-51.427092,-72.279202,0.051258,-0.036470
1.771000,1409.712561,-51.254832,-72.167202,0.051193,-0.036358
1.772000,1409.305231,-52.462072,-71.607482,0.050810,-0.037225
1.773000,1408.094191,-52.979613,-70.824152,0.050298,-0.037625
1.774000,1404.079220,-53.325422,-71.041792,0.050597,-0.037979
1.775000,1404.081551,-51.603742,-71.042742,0.050597,-0.036753
1.776000,1404.083331,-50.227242,-71.043302,0.050598,-0.035772
1.777000,1404.486071,-51.088362,-71.378102,0.050822,-0.036375
1.778000,1404.484901,-53.153722,-71.600342,0.050980,-0.037846
1.779000,1405.286430,-54.528952,-71.601092,0.050951,-0.038803
1.780000,1408.098491,-54.697402,-71.717022,0.050932,-0.038845
1.781000,1410.505891,-54.008343,-71.274072,0.050531,-0.038290
1.782000,1412.509111,-53.491593,-70.495652,0.049908,-0.037870
1.783000,1413.310981,-54.523753,-70.496292,0.049880,-0.038579
1.784000,1414.114561,-55.554413,-70.720512,0.050010,-0.039286
1.785000,1412.512461,-54.863593,-71.165832,0.050382,-0.038841
1.786000,1414.126181,-54.173132,-72.061552,0.050958,-0.038309
1.787000,1414.123521,-53.828843,-71.615282,0.050643,-0.038065
1.788000,1414.119081,-54.861053,-71.168452,0.050327,-0.038795
1.789000,1413.714831,-56.408363,-71.056002,0.050262,-0.039901
1.790000,1416.525181,-56.578313,-70.948352,0.050086,-0.039942
1.791000,1418.534481,-56.402853,-71.063362,0.050096,-0.039761
1.792000,1420.140281,-55.713563,-70.842682,0.049884,-0.039231
1.793000,1419.335131,-56.057293,-70.618402,0.049755,-0.039495
1.794000,1418.930611,-56.572673,-70.283042,0.049532,-0.039870
1.795000,1417.327070,-56.915283,-70.727692,0.049902,-0.040157
1.796000,1415.722920,-56.569033,-70.949542,0.050115,-0.039958
1.797000,1415.724570,-55.533493,-70.950712,0.050116,-0.039226
1.798000,1416.123360,-56.047603,-70.616662,0.049866,-0.039578
1.799000,1417.325250,-56.562553,-70.283422,0.049589,-0.039908
1.800000,1416.922440,-57.076433,-70.171642,0.049524,-0.040282
1.801000,1416.519630,-57.590313,-70.059862,0.049459,-0.040656
1.802000,1416.119760,-57.071373,-70.171832,0.049552,-0.040301
1.803000,1415.317210,-56.725353,-70.171412,0.049580,-0.040080
1.804000,1417.726930,-56.723653,-70.174842,0.049498,-0.040010
1.805000,1418.128930,-57.236873,-70.287452,0.049564,-0.040361
1.806000,1420.539200,-56.889993,-70.291272,0.049482,-0.040048
1.807000,1421.343610,-56.198363,-70.293362,0.049456,-0.039539
1.808000,1421.744790,-56.024833,-70.182672,0.049364,-0.039406
1.809000,1420.937530,-55.679093,-69.512512,0.048920,-0.039185
1.810000,1419.329620,-55.678913,-69.287312,0.048817,-0.039229
1.811000,1417.320400,-56.193223,-69.173412,0.048806,-0.039648
